event_times,event_types
"[1.00516148,5.77767401,8.71291529,13.22951927,16.09272147,20.77474716,24.93334882,25.08092214,25.08379461,26.27945915,28.89323176,29.10811749,30.23835441,34.32454261,34.38250021,36.07838602,36.09660875,36.22262225,36.33266225,36.41655851,37.19550281,37.45807505,38.48243574,39.36503896,50.51751215,51.56439841,54.66204341,55.2197957,56.53761821,60.14245085,67.38303883,71.71595797,73.3791921,76.32321117,76.41142079,78.79625119,79.55103528,84.3425839,85.12306635,85.57716671,85.81036168,87.93343649,91.73798537,97.72108881,104.4790018,105.09437975,105.59795678,106.87163285,108.51940121,109.09220721,109.45959923,109.86515444,110.466887,111.84949603,112.40103308]","[5,5,7,3,0,7,1,0,0,2,1,0,7,1,0,0,0,1,0,0,1,1,1,1,5,7,5,3,2,5,3,3,7,0,3,1,2,1,7,0,1,0,4,5,4,1,1,0,0,1,1,5,1,3,0]"
"[0.55048223,3.19665735,3.67516507,4.53983431,6.02504813,6.7090842,7.0482739,7.42603405,7.68627587,8.2744335,8.34631356,9.33341552,9.71954801,9.91672161,9.95993677,10.39523657,11.91660472,12.79968476,12.85804781,13.16319857,13.86127955,14.1612779,14.40546677,14.57354942,15.04242102,15.36673454,15.98035289,16.51216182,17.33255545,17.33845209,18.72217382,20.31229801,21.1955694,22.44625499,22.68749563,23.10619825,23.19289341,23.26353417,23.46032943,23.56269571,23.90983868,24.72167325,24.94338296,26.6633108,26.81195359,27.10966001,28.28431353,28.4930901,29.36934334,30.10124644,30.43054992,30.43664643,30.5196498,30.8954444,31.65741921,31.73016842,33.76864676,35.56243669,36.49321356,36.83306447,36.84995045,38.30073869,38.68058814,40.72657004,40.76680418,40.91421639,40.91876392,41.77980372,42.41986911,42.42908368,42.86278548,45.5513894,46.90997661,47.71291288,48.0803329,49.2952275]","[4,0,1,4,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,2,1,0,1,0,1,2,0,0,1,1,0,3,1,1,0,1,0,0,1,0,0,0,0,2,1,7,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,5,0,7,1,1,0,0,0,2,0,5,2,3]"
"[0.47888825,2.94416923,4.07580432,4.72764123,8.2543759,21.80022701,23.94781607,25.3521495,25.978029,26.53489531,28.11428282,28.67630369,31.3563091,31.71091614,32.83480904,33.31895104,34.10274699,34.10993424,34.13481624,34.27904189,34.36775483,35.51025403,35.55638517,35.5600019,36.94306747,37.17912318,37.67669313,38.0602697,40.81059005,44.22773799,45.30938109,45.94933284,46.05964976,47.6317948,48.39180599,49.10736592,49.33597946,50.08176987,51.39906617,52.14766601,54.03072175,54.36492747,55.6036541,56.40372001,57.84575113,58.92726652,73.14022883,74.20849572,76.22912701,78.86291522,80.13654437,83.00778933,83.8828783,84.88700279,90.26062867,90.72863031,95.94942065,104.14075969,106.54854698,106.96802189,108.01771963,108.19722785,108.26147966,119.28587453,125.27414266]","[7,1,5,7,6,0,2,5,3,3,0,3,1,2,3,3,0,2,2,3,0,7,3,1,5,2,6,6,5,2,0,1,1,1,0,0,1,0,5,1,2,2,0,1,6,7,2,2,0,4,7,5,2,3,6,6,2,3,6,4,2,3,3,5,0]"
"[0.4986331,3.25973384,3.26243927,7.32011624,11.1486265,12.45915978,13.14001267,13.36539517,13.7935202,13.92501782,14.93111561,19.48879475,21.95088664,22.17935098,25.42089978,32.03767044,33.41138906,38.74196495,43.8417574,44.65060275,46.2028277,52.66349232,52.70088332,59.77824391,62.33400055,76.01090052,76.46126847,77.93432797,77.97279288,78.2587213,80.08119503,80.72720783,83.75376782,85.29433075,86.30266318,88.39304148,88.39533667,88.46092888,88.47978454,89.1864015,89.77419925,90.30186779,92.50924315,93.10078746,93.42026795,93.51848069,94.16537046,94.96782101,99.17748011,105.31825707,106.03957045,107.67450177,115.56002903,117.08753024,117.39141236,117.63618437,118.35900544,118.77940776,119.37528201,119.40316975,124.33521316,125.46607408,128.44259389,131.45237452,134.70269294,150.2309982,150.414719,150.41837592,150.62009739,151.57536939,152.49514989,153.15325398,154.38096439,160.23477247]","[1,2,5,3,3,0,4,5,1,0,0,4,0,1,1,5,0,7,2,0,7,2,5,1,0,3,4,5,4,3,4,3,2,3,7,1,0,2,1,2,3,1,1,0,2,1,3,2,7,7,4,5,1,0,1,0,1,1,0,0,3,2,5,4,7,2,7,2,3,2,3,5,4,4]"
"[6.39816898,6.71384543,17.05455047,17.98722029,21.77913534,21.95990941,22.80915577,22.81158009,23.52364257,26.53638411,27.4268657,29.51989561,31.42829508,33.64305878,38.47800289,38.68297886,39.53931972,40.17145796,48.5745681,54.15999546,56.27284804,59.024359,66.61743251,68.07524473,69.19350374,75.16318513,76.36734518,77.23560852,79.00077734,80.52080596,82.19908357,82.21829021,82.28724371,83.64719659,83.9370703,84.3416791,84.74159356,85.28839989,88.54820084,91.35131512,100.12181262,103.28831851,104.91163581,105.85448921,109.29084448,111.52812778,112.40400911,113.63736246,120.08504506,123.031894,138.81207034,140.76844814,140.91617017,143.86779477]","[4,7,7,5,5,2,3,2,3,7,6,2,4,0,1,0,1,3,7,2,5,7,0,1,0,2,5,7,6,6,2,7,3,1,7,5,6,3,7,4,2,3,6,7,2,5,3,4,4,0,2,5,3,1]"
"[0.57772409,13.64128818,13.84281557,13.98276111,14.36747838,14.40243321,14.4164581,14.50418359,14.5490347,14.76415043,14.80469016,18.09760556,18.30614035,20.90474306,27.84470218,28.18350732,28.8111319,29.84912103,35.05370414,35.3591867,36.87269426,41.6923377,51.72286333,61.85891594,62.37925394,63.80685726,64.89682933,67.53889337,74.15536503,74.27746559,74.83381935,76.43306401,76.93123857,78.00236274,85.15138705,88.51281043,89.3513398,89.58175783,89.86945752,89.88710538,89.91734128,90.44448893,90.50275209,90.60897511,90.74526664,91.01055912,91.272869,91.41513802,92.17246592,92.34196773,92.44350119,92.72864709,92.78543501,92.80443936,93.24993873,93.31812354,94.20033799,94.32126838,94.50376343,95.19600293,97.85804006,102.37547435,102.57109635,105.00588843,107.55029934,108.84161186,109.76681456,110.14090151,110.37026567,110.46501293,110.75207886,110.79298534,114.34613446,116.34397519]","[0,0,0,1,1,0,1,0,0,0,0,1,1,4,2,3,3,2,4,7,4,3,5,7,1,0,0,5,0,1,1,1,0,7,0,1,1,0,0,1,1,2,3,1,1,2,0,3,0,0,0,0,3,3,2,3,3,1,2,0,0,0,1,1,3,2,5,5,3,3,2,1,2,1]"
"[0.48825721,2.35771119,2.81559822,4.52249138,5.22267398,7.49424905,8.06519586,8.10218212,10.83485825,11.26606365,12.01251623,12.82672336,13.18229521,14.7670198,15.33720259,18.66873336,23.43845504,23.77879804,23.86842232,24.31400504,24.66862192,29.37594555,34.24407509,34.44953115,38.61621046,39.73370054,40.68813349,41.66411244,46.09012365,46.3551724,52.37928533,52.50596745,52.6712458,53.88854161,57.15783177,58.11770836,62.94468066,64.22143268,65.01864966,68.90148273,71.5967878,72.51698899,76.35872375,84.79590779,84.92986689,85.21152569,87.00188456,87.08499577,87.12366657,88.01986495,90.06595118,91.81489354,93.19216737,94.7320052,95.82092995,95.84564657,96.03599544,96.20369923,96.51489822,96.97281244,97.12761698,97.16910689,97.75921844,98.45141476,99.24627105,99.46808355,100.44931025,101.74925757,103.30266034,103.7541823,104.59875041,108.85156465,113.07153435,113.26100905]","[1,3,5,0,1,5,5,7,0,1,1,0,2,3,6,4,4,7,0,1,1,4,7,6,2,7,7,5,1,0,0,1,0,2,6,6,2,7,3,2,7,5,0,2,7,5,2,1,3,7,0,3,0,2,5,7,4,3,0,2,3,1,0,3,1,5,0,0,1,0,5,7,5,5]"
"[8.36411647,10.99039955,14.09857473,19.83802116,20.21171881,23.12425936,24.06300068,25.60382981,26.25785242,26.3200639,28.74358118,31.93467988,32.00541597,32.02026239,34.37302202,36.40753988,38.60811107,43.2417837,46.44891469,46.58125587,47.2797003,49.36431413,49.61976689,50.18935056,50.21548504,50.21568966,50.4666586,50.51779587,50.75553882,50.77557124,52.16335777,53.27017753,53.51893319,54.69424286,55.03068177,60.32891413,60.46962831,61.30335122,61.43832759,61.58411608,62.59365065,63.27308447,65.17933445,66.53988166,67.20548233,67.9622515,68.09510211,70.24262383,70.4471838,72.48691476,72.52343466,72.55115717,72.63392194,72.74985948,73.16427065,73.2789535,73.5161872,73.86576899,74.18588615,74.91556554,75.50534547,75.61834755,75.69195891,76.18671328,77.03583102,91.14489512,95.23376062,96.48316787,97.7403407,100.73625645,101.68785321,101.78419059,103.8335708,104.97204857,105.26001658,106.39550008,106.63347293,107.03873873]","[5,2,0,1,0,0,5,5,1,5,5,7,0,1,7,0,7,2,0,5,1,2,3,2,3,3,4,3,3,2,2,3,1,0,1,2,1,3,3,7,3,0,3,7,7,0,2,1,7,0,0,1,1,0,0,2,0,3,0,2,1,1,3,2,1,3,5,1,4,7,1,0,0,1,0,1,0,1]"
"[13.12178138,13.75513542,16.34177331,20.78785818,22.20569384,22.54156539,24.40550082,24.59804529,27.25784298,28.12027623,30.51922084,32.04408019,32.18943291,34.07415219,34.4143042,34.85847991,34.90344746,36.29957388,36.73780498,37.06881963,40.90994272,40.9415481,41.03748339,42.21665516,45.88922742,46.90741327,48.61058411,49.4254712,49.7700023,49.90761898,50.30941215,51.93705703,52.34383191,54.28767305,54.44892581,55.40787554,55.5948997,56.18489472,57.08660942,57.49337068,58.19214511,58.3609975,58.48542594,59.22629379,59.74073761,59.94036679,60.89353209,62.5398825,62.63893686,63.21668049,64.75197956,67.31349227,68.0488932,73.41262746,73.47444309,74.01806296,74.81971535,77.47406383,78.02256426,78.98475927]","[0,1,0,5,5,7,0,1,4,4,4,2,3,2,2,3,2,7,3,2,1,4,7,5,4,2,3,3,2,3,7,2,1,7,1,3,0,1,6,5,1,0,2,0,2,3,2,3,4,1,3,1,0,3,2,2,3,2,3,3]"
"[2.64244321,3.95601215,4.95347761,5.03196089,5.36358055,5.60636587,5.77118516,8.38548111,9.06367203,9.25109153,13.74715583,13.7715069,15.28060798,17.72022324,19.49925167,19.97719579,20.98761416,21.26065401,21.52525095,22.99931726,26.48924111,33.5276536,34.89273558,34.90319811,35.16927512,35.43833935,36.22833453,38.04310458,41.12691396,41.37651691,42.38695438,42.50447414,43.10150528,43.72135152,45.35324769,46.23455902,51.22950519,51.95917528,53.20075845,53.25778511,55.30638912,56.45201007,56.80068859,57.43891438,60.49344653,61.4623909,65.61687995,66.15320884,67.17149771,67.2088853,67.53280633,67.98815658,69.00707121,69.25472045,71.15572463,71.33117012,89.79493599,90.62773021,96.30526901,98.62942589,98.69006094,99.89528195,100.90943994,101.93217199,108.16915719,112.06704191,113.77472361,120.89559907,121.89879507,124.47696159,124.54811122,125.92362285,127.74702778,127.87439856]","[2,3,0,1,1,0,1,7,1,4,7,4,3,0,6,6,1,0,1,7,3,0,6,0,1,0,0,2,2,3,2,1,3,4,3,3,4,5,6,5,4,1,5,6,7,4,0,1,1,1,1,0,3,4,0,0,7,4,5,1,0,1,1,5,2,7,1,5,5,3,2,3,3,3]"
"[6.90709843,9.9374424,11.6953155,14.82728332,15.58122243,17.73704501,25.17361538,25.21339668,32.26290682,35.84328599,40.19264798,52.66049571,56.39445831,58.09719781,60.60553095,60.64172516,61.17088047,62.40254035,62.40961383,65.24652348,65.26348489,66.02856093,66.83277288,67.15688116,67.35205853,69.19412356,70.45556948,72.13940058,73.19281686,74.17311882,74.3582879,74.98888503,75.26415897,76.00085645,76.22242208,77.13291129,77.21439884,77.43994421,78.49587965,78.93697849,79.04762076,79.26883732,79.69738129,79.70163487,80.15456662,81.66201117,82.065716,82.55401181,82.80397853,83.17730187]","[3,7,7,6,1,4,1,2,1,0,7,6,2,2,1,2,0,0,3,2,1,1,1,0,5,1,0,1,3,1,0,1,1,3,1,0,1,0,1,1,6,6,0,1,0,1,1,1,1,0]"
"[1.75721384,7.83422207,8.7656739,11.59587732,11.79296707,16.92715489,17.05024095,18.25306569,18.33011672,20.39082654,21.65803387,22.70340777,23.24137258,28.99453167,32.73606843,33.75556191,36.22434835,37.52652062,38.01186641,39.63122097,39.97301434,41.42077173,43.3202209,43.34915724,43.66374127,44.51325206,44.60879674,45.50873956,45.73197626,45.83267217,45.91344054,46.52847709,47.57123555,49.18742115,61.44770528,61.93545709,67.59378736,67.75348571,71.07553327,73.4662716,74.81951247,74.94720371,77.52713206,86.6047015,91.1802168,97.19761054,98.02156845,98.06827923,98.99418151,100.0260334,100.13515257,100.17133858,100.36488649,100.51294734,100.53268705,100.68189276,101.56151765,101.66093219,101.70658986,101.91697714,102.91151952,103.06143931,103.44023654,103.58893441,103.81661199,103.87786031,104.65494646,104.80365374]","[4,7,5,0,1,1,3,2,0,2,5,5,3,3,7,5,4,5,5,2,5,7,2,3,0,7,0,3,3,1,6,2,2,0,7,1,3,2,5,5,1,0,7,3,0,6,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,4,1,1,0,1]"
"[3.61165932,3.93821243,4.78495023,5.10149102,5.43310779,6.76792986,8.6239747,9.06448958,9.93183655,9.93200444,10.35300169,10.86874368,11.87180612,13.0782455,14.88164361,15.65697409,18.07139793,28.22574458,29.7622954,32.0575173,35.08333409,35.25651979,35.89623371,42.85623783,48.81086726,49.65377247,56.15936293,56.54684212,56.72637205,57.48011922,57.99943048,58.52075673,60.71392174,61.48334711,61.70243736,62.51150576,63.88499324,64.41942367,64.68446821,66.0992607,66.34379024,66.87595012,68.7163021,69.2418575,69.82865896,69.98178738,70.29268882,70.44237458,70.91014382,72.21859343,75.36209878,75.76473042,76.61973323,76.91827679,77.38756822,78.33189594,78.67105987,79.11699375,80.00067227,80.75874848,80.98111237,81.32508308,81.37803908,81.87415187]","[0,1,2,1,3,3,3,0,1,1,0,0,0,1,0,7,4,3,2,6,3,0,1,7,0,1,0,5,1,1,6,5,1,7,0,5,2,1,4,2,0,3,7,1,2,3,3,2,3,3,2,2,3,3,0,3,2,2,3,1,1,0,0,0]"
"[0.43052306,1.25298673,1.46497885,1.47214206,3.02290452,4.74035594,5.40585023,8.3466237,8.62205645,11.84378849,11.88146817,12.16328336,12.35555111,13.18857984,15.53646781,18.54293887,20.51428146,33.15370404,37.2392088,42.26022068,54.09499324,63.57990593,64.09658023,67.23620435,67.84703842,72.29102775,73.98875733,76.96407024,84.52784538,84.72074155,85.01092479,85.96613489,86.28638409,87.18080088,87.60810414,89.29081294,90.11549244,90.32611121,90.64900635,91.03872254,91.09025639,91.35907,92.24160259,93.61347162,94.28220015,94.64509853,96.75138641,96.98756448,101.5071334,102.04224001,105.68702435,106.75929279,109.40140162,110.97773941,113.2460051,113.77504175]","[7,1,1,0,0,1,0,6,5,2,3,0,5,3,4,1,5,6,5,7,7,2,2,3,5,3,2,6,1,0,2,0,0,1,0,2,0,1,7,0,1,1,1,0,2,5,0,1,2,3,2,5,5,3,1,0]"
"[3.04870448,3.50365123,3.60202816,11.94257345,13.23205742,14.1184339,14.12013094,14.84160258,14.93400068,15.10692979,16.16479826,19.44109169,21.37477815,23.97037154,25.51490793,26.49328507,28.55203062,28.55960641,30.27461798,30.7450743,31.77393668,32.05234935,32.36534827,32.42823875,32.66411875,34.62530212,35.73757109,36.51546589,36.61683714,38.20421707,39.2251514,39.30939362,39.42650443,39.70147504,39.87786834,41.09037498,50.89715401,51.07158185,51.83895965,53.85818509,55.8456493,57.32807657,57.64561547,57.79214302,58.26709215,58.46859058,58.66263879,59.07847523,59.48658554,60.3063102,60.49235267,60.76399998,61.06688811]","[3,2,5,5,0,0,1,0,1,1,0,2,5,2,3,7,7,3,4,2,5,2,2,3,3,3,1,0,1,1,0,1,3,1,0,0,5,6,0,1,0,0,0,1,0,6,1,0,1,0,5,1,2]"
"[0.99234945,1.03055282,1.15696337,1.25302132,1.61254141,1.73984417,2.27781684,2.82762955,2.90936514,3.0523117,3.64538631,5.61236558,5.62837116,10.29041093,10.43294821,11.82465567,13.04874024,13.22810569,13.61833148,15.12817277,15.30537884,15.67692363,16.33990394,16.6393217,16.86072227,17.04598626,17.39789025,18.51524431,19.05553282,19.87189606,21.61756235,23.69573336,41.56747804,42.05916509,42.08999057,43.72987938,48.4297716,52.41795216,56.13093351,56.42380102,61.48115227,62.30018226,65.19483168,66.33543466,67.34552772,67.53995285,68.20121844,68.76330131,69.13783687,69.29562102,70.33555491,71.8973867,72.16261714,72.67006719,73.61948107,73.65136207,73.80883834]","[0,0,1,1,4,0,0,1,1,1,0,0,1,0,0,1,6,1,4,1,2,0,1,3,0,1,0,1,1,2,0,1,2,3,2,3,0,7,5,5,1,0,5,0,1,0,0,5,1,0,1,1,0,0,7,7,1]"
